"Source","Target","Type","Weight"
"10372788","4201007","Directed","1"
"10372788","1260157","Directed","1"
"10372788","1408928","Directed","1"
"10372788","1594666","Directed","1"
"10372788","7581305","Directed","1"
"10372788","3065607","Directed","1"
"10372788","411539","Directed","1"
"10372788","11018713","Directed","2"
"10372788","3902085","Directed","1"
"10372788","5067826","Directed","1"
"10372788","11019811","Directed","2"
"10372788","11482068","Directed","1"
"10372788","12530351","Directed","1"
"10372788","11028221","Directed","1"
"10372788","5041765","Directed","1"
"10372788","11057005","Directed","1"
"10372788","12530755","Directed","1"
"10372788","2785501","Directed","1"
"10372788","11747340","Directed","1"
"10372788","10208583","Directed","1"
"10372788","11019815","Directed","1"
"10372788","9267774","Directed","1"
"10372788","3464047","Directed","1"
"10372788","7782150","Directed","1"
"10372788","12527513","Directed","1"
"10372788","12535828","Directed","1"
"10372788","9496845","Directed","1"
"10372788","12535830","Directed","1"
"10372788","9540668","Directed","1"
"10372788","11987688","Directed","1"
"10372788","2621268","Directed","1"
"13106764","13556810","Directed","1"
"13106764","13106767","Directed","1"
"13106764","7939203","Directed","1"
"13106764","13106766","Directed","1"
"13106764","13106765","Directed","1"
"9559655","348004","Directed","1"
"9559655","430803","Directed","1"
"9559655","1056425","Directed","1"
"9559655","1004985","Directed","1"
"9559655","151534","Directed","1"
"9559655","66075","Directed","1"
"9559655","7328532","Directed","1"
"9559655","12712639","Directed","1"
"9559655","6615562","Directed","1"
"9559655","9583802","Directed","1"
"9559655","10330748","Directed","1"
"9559655","7460488","Directed","1"
"8316960","659235","Directed","1"
"8316960","1004985","Directed","1"
"8316960","1616785","Directed","1"
"8316960","820282","Directed","1"
"8316960","9565097","Directed","1"
"8316960","11314629","Directed","1"
"8316960","13223054","Directed","1"
"8316960","7570473","Directed","1"
"8316960","12468448","Directed","1"
"8316960","12517006","Directed","1"
"8316960","12517527","Directed","1"
"8316960","12517528","Directed","1"
"8316960","12517529","Directed","1"
"7248307","592799","Directed","1"
"7248307","3966365","Directed","1"
"7248307","4877239","Directed","1"
"7248307","10667437","Directed","1"
"7248307","1652170","Directed","1"
"7248307","9640485","Directed","1"
"7248307","1875948","Directed","1"
"7248307","10318508","Directed","1"
"7248307","1999369","Directed","1"
"7248307","5992649","Directed","1"
"7248307","1232546","Directed","1"
"7248307","795410","Directed","1"
"7248307","7813228","Directed","1"
"7248307","9536355","Directed","1"
"7248307","8887402","Directed","1"
"7248307","12672776","Directed","1"
"7248307","12672779","Directed","1"
"7248307","12672777","Directed","1"
"7248307","12672775","Directed","1"
"7248307","11821640","Directed","1"
"1949089","12553325","Directed","1"
"1949089","12553326","Directed","1"
"1432957","620636","Directed","1"
"1432957","1004575","Directed","1"
"1432957","1822342","Directed","1"
"1432957","13491597","Directed","1"
"1432957","3722525","Directed","1"
"1432957","10371742","Directed","1"
"12976203","9636445","Directed","1"
"12976203","12976203","Directed","1"
"12976203","13138306","Directed","1"
"12976203","13138307","Directed","1"
"10801802","474911","Directed","1"
"10801802","1201151","Directed","1"
"10801802","4376717","Directed","1"
"10801802","149441","Directed","1"
"10801802","12274349","Directed","1"
"10801802","3124609","Directed","1"
"10801802","10883321","Directed","1"
"10801802","10883319","Directed","1"
"10801802","10804136","Directed","1"
"10801802","10883320","Directed","1"
"10801802","7799065","Directed","1"
"10801802","8446444","Directed","1"
"707300","2011932","Directed","1"
"7788495","10436176","Directed","1"
"7788495","788903","Directed","1"
"7788495","5731566","Directed","1"
"7788495","9562784","Directed","1"
"7788495","11713554","Directed","1"
"10145317","12036607","Directed","1"
"10145317","10145312","Directed","1"
"10145317","10145317","Directed","1"
"10145317","12372763","Directed","1"
"10145317","12372764","Directed","1"
"12380576","11918076","Directed","1"
"12380576","12603447","Directed","1"
"12380576","10306737","Directed","1"
"12380576","12380577","Directed","1"
"12380576","12603446","Directed","1"
"10897271","12369862","Directed","1"
"10897271","12369855","Directed","1"
"10897271","12369856","Directed","1"
"10897271","12369857","Directed","1"
"10897271","12369860","Directed","1"
"10897271","12369858","Directed","1"
"10897271","9323724","Directed","1"
"10897271","12078809","Directed","1"
"10897271","12369861","Directed","1"
"10897271","12369859","Directed","1"
"10897271","11862538","Directed","1"
"9295342","8407664","Directed","1"
"9295342","11675988","Directed","1"
"9295342","11751147","Directed","1"
"9295342","12193243","Directed","1"
"9295342","12193244","Directed","1"
"9295342","10001318","Directed","1"
"9295342","12193245","Directed","1"
"9295342","10207655","Directed","1"
"9295342","12193246","Directed","1"
"9295342","8243778","Directed","1"
"9295342","12193247","Directed","1"
"9295342","12193248","Directed","1"
"9295342","12186199","Directed","1"
"9295342","12193249","Directed","1"
"9295342","12193250","Directed","1"
"9295342","12193251","Directed","1"
"9295342","12193252","Directed","1"
"7709991","2240044","Directed","1"
"7709991","7709991","Directed","1"
"7709991","11205315","Directed","1"
"7709991","5240739","Directed","1"
"10384853","11062621","Directed","1"
"10384853","11220819","Directed","1"
"10384853","6130776","Directed","1"
"10384853","1304469","Directed","1"
"10384853","9641019","Directed","1"
"10384853","2585918","Directed","1"
"10384853","2383152","Directed","1"
"10384853","451170","Directed","1"
"10384853","324845","Directed","1"
"10384853","14039988","Directed","1"
"10384853","12054363","Directed","1"
"10384853","3057159","Directed","1"
"10384853","4794085","Directed","1"
"10384853","11067953","Directed","1"
"10384853","11078903","Directed","1"
"10384853","12238043","Directed","1"
"10384853","12238044","Directed","1"
"10384853","11080239","Directed","1"
"10384853","12238045","Directed","1"
"10384853","12238046","Directed","1"
"3454743","761189","Directed","1"
"3454743","2281292","Directed","1"
"3454743","6798708","Directed","1"
"3454743","149441","Directed","1"
"3454743","9083545","Directed","1"
"3454743","4992002","Directed","1"
"3454743","3967820","Directed","1"
"3454743","9096966","Directed","1"
"3454743","1224134","Directed","1"
"3454743","536705","Directed","1"
"3454743","6071674","Directed","1"
"3454743","694986","Directed","1"
"3454743","13387216","Directed","1"
"3454743","9369812","Directed","1"
"3454743","12274349","Directed","1"
"3454743","4071932","Directed","1"
"3454743","10028317","Directed","1"
"3454743","12375077","Directed","1"
"10370143","5258595","Directed","1"
"10370143","9989234","Directed","1"
"10370143","10406050","Directed","1"
"10370143","3128762","Directed","1"
"10370143","10384216","Directed","1"
"10370143","12407569","Directed","1"
"10370143","10384353","Directed","1"
"10370143","10384189","Directed","1"
"10370143","10424483","Directed","1"
"10370143","8744655","Directed","1"
"10370143","8492585","Directed","1"
"10370143","10387274","Directed","1"
"10370143","1276169","Directed","1"
"10370143","10370148","Directed","1"
"10370143","10373367","Directed","1"
"10370143","10370147","Directed","1"
"10370143","10398592","Directed","1"
"10370143","10424484","Directed","1"
"11724759","1596350","Directed","1"
"1082555","3246138","Directed","1"
"1082555","3124376","Directed","1"
"1082555","10447484","Directed","1"
"1082555","694986","Directed","1"
"1082555","9019532","Directed","1"
"1082555","317307","Directed","1"
"1082555","2713930","Directed","1"
"1082555","5067764","Directed","1"
"1082555","14024611","Directed","1"
"3124534","10066345","Directed","1"
"3124534","10840738","Directed","1"
"3124534","3073211","Directed","1"
"3124534","4921194","Directed","1"
"3124534","6335650","Directed","1"
"3124534","6948972","Directed","1"
"3124534","13468609","Directed","1"
"3124534","9991000","Directed","1"
"3124534","9124049","Directed","1"
"3124534","9418131","Directed","1"
"3124534","9508123","Directed","1"
"3124534","7360671","Directed","1"
"3124534","2104149","Directed","1"
"3124534","8914834","Directed","1"
"3124534","10411795","Directed","1"
"3124534","12118604","Directed","1"
"3124534","11623861","Directed","1"
"4124651","747172","Directed","1"
"4124651","4124651","Directed","1"
"4124651","3625072","Directed","1"
"4124651","7609854","Directed","1"
"4124651","12048920","Directed","1"
"4124651","13131977","Directed","1"
"4124651","13095455","Directed","1"
"4124651","13000563","Directed","1"
"4124651","12674418","Directed","1"
"2761502","2371046","Directed","1"
"2761502","1778890","Directed","1"
"2761502","12890934","Directed","1"
"2761502","9057083","Directed","1"
"2761502","2446817","Directed","1"
"8430934","12422297","Directed","1"
"8430934","8974096","Directed","1"
"8430934","10959216","Directed","1"
"8430934","3070408","Directed","1"
"8430934","5926431","Directed","1"
"8430934","7517010","Directed","1"
"8430934","5607349","Directed","1"
"8430934","3818286","Directed","1"
"8430934","10772522","Directed","1"
"8430934","11048591","Directed","1"
"8430934","9556934","Directed","1"
"8430934","3601766","Directed","1"
"8430934","3795810","Directed","1"
"8430934","5189611","Directed","1"
"8430934","10944488","Directed","1"
"8430934","9508122","Directed","1"
"8430934","11441146","Directed","1"
"8430934","8960132","Directed","1"
"8430934","12696923","Directed","1"
"8430934","11003464","Directed","1"
"8430934","13031333","Directed","1"
"8430934","10852603","Directed","1"
"8430934","10342845","Directed","1"
"8430934","11747349","Directed","1"
"8430934","13065598","Directed","1"
"8430934","12000223","Directed","1"
"8430934","11747340","Directed","1"
"8430934","11747341","Directed","1"
"8430934","11747342","Directed","1"
"8430934","11744229","Directed","1"
"8430934","11747343","Directed","1"
"8430934","11747344","Directed","1"
"8430934","11747345","Directed","1"
"8430934","11747346","Directed","1"
"8430934","12094348","Directed","1"
"8430934","11747347","Directed","1"
"8430934","11747348","Directed","1"
"8430934","11747351","Directed","1"
"8430934","11747356","Directed","1"
"8430934","9166787","Directed","1"
"8430934","11747350","Directed","1"
"8430934","9540668","Directed","1"
"8430934","7670776","Directed","1"
"12479535","9602122","Directed","1"
"12479535","3595334","Directed","1"
"12479535","4290029","Directed","1"
"12479535","10780661","Directed","1"
"12479535","11369215","Directed","1"
"12479535","10411813","Directed","1"
"12479535","12477425","Directed","1"
"12479535","11851027","Directed","1"
"12479535","12477424","Directed","1"
"12479535","14074429","Directed","1"
"12479535","12406133","Directed","1"
"9126723","9915265","Directed","1"
"9126723","11680883","Directed","2"
"9126723","10470293","Directed","1"
"9126723","6648417","Directed","1"
"9126723","11205315","Directed","1"
"9126723","1795494","Directed","1"
"9126723","11826907","Directed","1"
"9126723","8007361","Directed","1"
"9126723","11826920","Directed","1"
"9126723","11833618","Directed","1"
"9126723","10470288","Directed","2"
"9126723","11826906","Directed","1"
"9126723","11826919","Directed","1"
"9126723","11826921","Directed","1"
"9126723","10470294","Directed","2"
"9126723","10470291","Directed","1"
"9126723","10546090","Directed","1"
"9126723","10470289","Directed","1"
"9126723","10470292","Directed","1"
"9126723","695174","Directed","1"
"9938363","10682086","Directed","1"
"9938363","11116198","Directed","1"
"9938363","12828970","Directed","1"
"9938363","5179724","Directed","1"
"9938363","12510276","Directed","1"
"9938363","12551426","Directed","1"
"9879190","1664541","Directed","1"
"9879190","539497","Directed","1"
"9879190","11426878","Directed","1"
"9879190","12346337","Directed","1"
"9879190","9360095","Directed","1"
"9879190","3258440","Directed","1"
"9879190","5888756","Directed","1"
"9879190","1920568","Directed","1"
"9879190","2361415","Directed","1"
"9879190","7062542","Directed","1"
"9879190","193020","Directed","1"
"9879190","12346240","Directed","1"
"9879190","12346245","Directed","1"
"9879190","12346244","Directed","1"
"9879190","12346333","Directed","1"
"9879190","1765038","Directed","1"
"9879190","12346239","Directed","1"
"9879190","12314409","Directed","1"
"9879190","12346363","Directed","1"
"9879190","12842763","Directed","1"
"8382127","6315563","Directed","1"
"8382127","8631076","Directed","1"
"8382127","3853357","Directed","1"
"3805636","1259094","Directed","1"
"3805636","10436176","Directed","1"
"3805636","788903","Directed","1"
"3805636","1617256","Directed","1"
"3805636","665349","Directed","1"
"3805636","5731566","Directed","1"
"3805636","3595334","Directed","1"
"3805636","1375482","Directed","1"
"3805636","4418080","Directed","1"
"3805636","8864186","Directed","1"
"3805636","13438679","Directed","1"
"12731006","2147526","Directed","1"
"12731006","2383152","Directed","1"
"12731006","4109","Directed","1"
"12731006","848308","Directed","1"
"12731006","2430007","Directed","1"
"12731006","2540053","Directed","1"
"5400543","5089122","Directed","1"
"5400543","8407664","Directed","1"
"5400543","438496","Directed","1"
"5400543","7802961","Directed","1"
"5400543","6527505","Directed","1"
"5400543","13364885","Directed","1"
"5400543","10226502","Directed","1"
"5400543","13230187","Directed","1"
"5400543","12915783","Directed","1"
"5400543","12512234","Directed","1"
"13236369","8682294","Directed","1"
"13236369","5180541","Directed","1"
"13236369","12657604","Directed","1"
"13236369","13243706","Directed","1"
"13236369","13243707","Directed","1"
"10304317","348004","Directed","1"
"10304317","430803","Directed","1"
"10304317","787447","Directed","1"
"10304317","12712639","Directed","1"
"10304317","1341923","Directed","1"
"10304317","11007211","Directed","1"
"10304317","1025262","Directed","1"
"10304317","11650676","Directed","1"
"3866863","1372014","Directed","1"
"3866863","11228001","Directed","1"
"3866863","1284108","Directed","1"
"3866863","3354068","Directed","1"
"3866863","10112209","Directed","1"
"3866863","8830480","Directed","1"
"3866863","10372617","Directed","1"
"3866863","11432668","Directed","1"
"3866863","3420858","Directed","1"
"3866863","10217888","Directed","1"
"3866863","706954","Directed","1"
"12734775","10382755","Directed","1"
"12734775","8682383","Directed","1"
"12734775","12767630","Directed","1"
"12734775","9577285","Directed","1"
"5676754","2246740","Directed","1"
"5676754","8602109","Directed","1"
"5676754","1594666","Directed","1"
"5676754","6134773","Directed","1"
"5676754","1759835","Directed","1"
"5676754","4443443","Directed","1"
"5676754","3865073","Directed","1"
"5676754","9318035","Directed","1"
"5676754","3552176","Directed","1"
"5676754","6772187","Directed","1"
"5676754","9849379","Directed","1"
"5676754","11443643","Directed","1"
"5676754","11443653","Directed","1"
"5676754","11443638","Directed","1"
"5676754","11680540","Directed","1"
"5676754","11467452","Directed","1"
"5676754","11443650","Directed","1"
"5676754","11342734","Directed","1"
"11475049","3493635","Directed","1"
"11475049","10698295","Directed","1"
"11475049","1056425","Directed","1"
"11475049","457410","Directed","1"
"11475049","796107","Directed","1"
"11475049","505323","Directed","1"
"11475049","8836268","Directed","1"
"11475049","802251","Directed","1"
"11475049","8134810","Directed","1"
"11475049","11847298","Directed","1"
"11475049","11475052","Directed","1"
"11475049","2785454","Directed","1"
"11475049","11475051","Directed","1"
"11475049","4550755","Directed","1"
"11475049","13230190","Directed","1"
"11475049","11477212","Directed","1"
"11475049","11477214","Directed","1"
"11475049","11477213","Directed","1"
"11475049","11475053","Directed","1"
"10272088","9336526","Directed","1"
"10272088","592799","Directed","1"
"10272088","10272089","Directed","1"
"10272088","3745258","Directed","1"
"10272088","1060383","Directed","2"
"10272088","7932517","Directed","1"
"10272088","3865073","Directed","1"
"10272088","10272097","Directed","1"
"10272088","11137920","Directed","1"
"10272088","9149929","Directed","2"
"10272088","11137917","Directed","1"
"10272088","11137921","Directed","1"
"10272088","11137915","Directed","1"
"10272088","12971104","Directed","1"
"10272088","11137919","Directed","1"
"10272088","11137923","Directed","1"
"10272088","10272092","Directed","1"
"10272088","11137916","Directed","1"
"10272088","11137918","Directed","1"
"12608980","12617944","Directed","1"
"12608980","6660756","Directed","1"
"12608980","12608981","Directed","1"
"12608980","4425773","Directed","1"
"12608980","8997617","Directed","1"
"12608980","8223790","Directed","1"
"12608980","12608982","Directed","1"
"12608980","7977184","Directed","1"
"12608980","7769884","Directed","1"
"1536866","890622","Directed","1"
"1536866","1334958","Directed","1"
"1536866","3934015","Directed","1"
"1536866","1224999","Directed","1"
"1536866","3194652","Directed","1"
"1536866","1263050","Directed","1"
"1536866","11659177","Directed","1"
"1536866","9286436","Directed","1"
"1536866","8035729","Directed","1"
"1536866","10583592","Directed","1"
"1536866","1536866","Directed","1"
"1536866","1191046","Directed","1"
"1536866","3651495","Directed","1"
"1536866","9505330","Directed","1"
"2967358","1390115","Directed","1"
"2967358","9511368","Directed","1"
"2967358","9142275","Directed","1"
"2967358","4668123","Directed","1"
"2967358","4518724","Directed","1"
"2967358","9447832","Directed","1"
"2967358","11035512","Directed","1"
"6840235","5447706","Directed","1"
"6840235","7414940","Directed","1"
"6840235","4838493","Directed","1"
"6840235","2822002","Directed","1"
"6840235","6840236","Directed","2"
"6840235","12388916","Directed","2"
"6840235","6840237","Directed","1"
"6840235","5226396","Directed","1"
"10166656","12306380","Directed","1"
"10166656","6552177","Directed","1"
"10166656","11040700","Directed","1"
"10166656","13231126","Directed","1"
"10166656","13231125","Directed","1"
"10166656","11040705","Directed","1"
"10166656","9878404","Directed","1"
"10166656","11072723","Directed","1"
"10166656","11040701","Directed","1"
"10166656","11448416","Directed","1"
"4453301","6278693","Directed","1"
"4453301","8616196","Directed","1"
"4453301","7420878","Directed","1"
"4453301","11562735","Directed","1"
"4453301","1106067","Directed","1"
"4453301","13127364","Directed","1"
"4453301","2219430","Directed","1"
"4453301","3531960","Directed","1"
"4453301","3753826","Directed","1"
"4453301","6278692","Directed","1"
"4453301","4198821","Directed","1"
"4453301","22758","Directed","1"
"1506878","451272","Directed","1"
"1506878","1302330","Directed","1"
"1506878","6763","Directed","1"
"1506878","1105437","Directed","1"
"1506878","197582","Directed","1"
"1506878","49245","Directed","1"
"1506878","3424470","Directed","1"
"1506878","1335446","Directed","1"
"1363571","474820","Directed","1"
"1363571","348004","Directed","1"
"1363571","13993042","Directed","1"
"1363571","7301786","Directed","1"
"1363571","7106","Directed","1"
"1363571","990090","Directed","1"
"1363571","2147526","Directed","1"
"1363571","151534","Directed","1"
"1363571","11093728","Directed","1"
"1363571","12725535","Directed","1"
"1363571","49245","Directed","1"
"1363571","12506478","Directed","1"
"1363571","12495001","Directed","1"
"1363571","10126177","Directed","1"
"1363571","12484354","Directed","1"
"1363571","11741841","Directed","1"
"12319202","12319208","Directed","1"
"12319202","12319209","Directed","1"
"12319202","12319210","Directed","1"
"12319202","12319205","Directed","1"
"12319202","12319207","Directed","1"
"12319202","12319206","Directed","1"
"12319202","12319213","Directed","1"
"12319202","12319214","Directed","1"
"12319202","12319212","Directed","1"
"12319202","12319203","Directed","1"
"12319202","12319216","Directed","1"
"12319202","12319204","Directed","1"
"12319202","12319215","Directed","1"
"12319202","12319211","Directed","1"
"12994476","9214178","Directed","1"
"12994476","3358585","Directed","1"
"12994476","12994478","Directed","1"
"12994476","12994479","Directed","1"
"12994476","12994480","Directed","1"
"12994476","12994477","Directed","1"
"12994476","12012784","Directed","1"
"5674778","712542","Directed","1"
"5674778","457410","Directed","1"
"5674778","665349","Directed","1"
"5674778","239267","Directed","1"
"5674778","3373271","Directed","1"
"5674778","3342571","Directed","1"
"5674778","1300301","Directed","1"
"5674778","196380","Directed","1"
"5674778","2903511","Directed","1"
"5674778","1856843","Directed","1"
"5674778","5813458","Directed","1"
"2144007","2144007","Directed","1"
"12296554","10172031","Directed","1"
"12296554","5145954","Directed","1"
"12296554","8627851","Directed","1"
"12296554","12334419","Directed","1"
"12296554","12386113","Directed","1"
"12296554","6599110","Directed","1"
"12296554","12335909","Directed","1"
"12296554","12386114","Directed","1"
"12188755","11060158","Directed","1"
"12188755","4936620","Directed","1"
"12188755","3749057","Directed","1"
"12188755","6213948","Directed","1"
"12188755","1332553","Directed","1"
"12188755","3705380","Directed","1"
"12188755","543508","Directed","1"
"12188755","692586","Directed","1"
"12188755","11993294","Directed","1"
"12188755","11023735","Directed","1"
"12188755","6442092","Directed","1"
"9442173","457410","Directed","1"
"9442173","11293416","Directed","1"
"9442173","10019777","Directed","1"
"9442173","12288378","Directed","1"
"9442173","11130804","Directed","1"
"9442173","12380944","Directed","1"
"1310829","12615674","Directed","1"
"1310829","1596350","Directed","1"
"1310829","12299744","Directed","1"
"1310829","1266956","Directed","1"
"1310829","4626627","Directed","1"
"1310829","2777281","Directed","1"
"1310829","3002347","Directed","1"
"1310829","4366664","Directed","1"
"1310829","7360670","Directed","1"
"4556524","5843593","Directed","1"
"4556524","3557356","Directed","1"
"4556524","3933547","Directed","1"
"4556524","1522234","Directed","1"
"4556524","38169","Directed","1"
"4556524","8255023","Directed","1"
"4556524","13910420","Directed","1"
"4556524","12463164","Directed","1"
"4556524","221983","Directed","1"
"4556524","8761100","Directed","1"
"4556524","11188036","Directed","1"
"4556524","5288405","Directed","1"
"4556524","2424709","Directed","1"
"4556524","5612380","Directed","1"
"4556524","2465232","Directed","1"
"4556524","8176318","Directed","1"
"4556524","8232239","Directed","1"
"4556524","4452726","Directed","1"
"5110603","451272","Directed","1"
"5110603","592799","Directed","1"
"5110603","620636","Directed","1"
"5110603","2610427","Directed","1"
"5110603","1064764","Directed","1"
"5110603","1664541","Directed","1"
"5110603","5172391","Directed","1"
"5110603","1911618","Directed","1"
"5110603","3065607","Directed","1"
"5110603","1585543","Directed","1"
"5110603","5172259","Directed","1"
"5110603","1397234","Directed","1"
"5110603","5172810","Directed","1"
"5110603","5172229","Directed","1"
"5110603","2656417","Directed","1"
"5110603","5171996","Directed","1"
"5110603","13567747","Directed","1"
"5110603","5172281","Directed","1"
"5898253","4105035","Directed","1"
"5898253","11970379","Directed","1"
"10713814","9613009","Directed","1"
"10713814","5931026","Directed","1"
"10713814","10365666","Directed","1"
"10713814","13705188","Directed","1"
"10713814","13704683","Directed","1"
"13034884","13034884","Directed","1"
"13034884","13497982","Directed","1"
"1004985","1004985","Directed","1"
"1004985","12061468","Directed","1"
"1004985","9172289","Directed","1"
"1004985","10886807","Directed","1"
"534879","11170246","Directed","1"
"534879","4449711","Directed","1"
"534879","7021807","Directed","1"
"534879","10791067","Directed","1"
"534879","821","Directed","1"
"534879","1576284","Directed","1"
"534879","12413958","Directed","1"
"534879","13475170","Directed","1"
"534879","10518179","Directed","1"
"534879","694986","Directed","1"
"534879","14024263","Directed","1"
"534879","11175042","Directed","1"
"534879","13186969","Directed","1"
"534879","1987327","Directed","1"
"534879","12726693","Directed","1"
"534879","11147572","Directed","1"
"534879","13232586","Directed","1"
"534879","12407375","Directed","1"
"534879","13232587","Directed","1"
"534879","4180576","Directed","1"
"13143363","5044946","Directed","1"
"13143363","592799","Directed","1"
"13143363","5685980","Directed","1"
"13143363","13129584","Directed","1"
"13143363","11603266","Directed","2"
"13143363","13148541","Directed","2"
"13143363","13148544","Directed","1"
"13143363","11008844","Directed","1"
"13143363","4546271","Directed","1"
"13143363","13148538","Directed","1"
"13143363","9927177","Directed","1"
"13143363","13148542","Directed","1"
"13143363","13148543","Directed","1"
"13143363","13148539","Directed","1"
"13143363","13143364","Directed","1"
"13143363","13148540","Directed","1"
"13143363","13129586","Directed","1"
"2872910","10368118","Directed","1"
"2872910","8340421","Directed","1"
"2872910","10029997","Directed","1"
"2872910","4109","Directed","1"
"2872910","4380889","Directed","1"
"2872910","3728294","Directed","1"
"2872910","1428293","Directed","1"
"2872910","1618886","Directed","1"
"2872910","5004320","Directed","1"
"2872910","3253318","Directed","1"
"2872910","3936027","Directed","1"
"2872910","6320719","Directed","1"
"2872910","10199778","Directed","1"
"2872910","8716343","Directed","1"
"2872910","12970661","Directed","1"
"12105522","11007211","Directed","1"
"12105522","1399860","Directed","1"
"12105522","11650676","Directed","1"
"12105522","12406337","Directed","1"
"1758779","3244383","Directed","1"
"1758779","1946407","Directed","1"
"1758779","4112854","Directed","1"
"1758779","8136627","Directed","1"
"1758779","3220990","Directed","1"
"1758779","11895672","Directed","1"
"1758779","12633174","Directed","1"
"1758779","8581017","Directed","1"
"1758779","3823686","Directed","1"
"1758779","13296889","Directed","1"
"1758779","10791162","Directed","1"
"5220912","10419380","Directed","1"
"5220912","5131331","Directed","1"
"5220912","1194630","Directed","1"
"5220912","7694570","Directed","1"
"5220912","11524017","Directed","1"
"5220912","6633565","Directed","1"
"5220912","4433984","Directed","1"
"5220912","11366621","Directed","1"
"5220912","9411301","Directed","1"
"5220912","10196622","Directed","1"
"5220912","11784314","Directed","1"
"5220912","10867253","Directed","1"
"5220912","12531574","Directed","1"
"5220912","13458475","Directed","1"
"5220912","13183176","Directed","1"
"5220912","13199624","Directed","1"
"5220912","12605776","Directed","1"
"5220912","4554248","Directed","1"
"5220912","12671934","Directed","1"
"9180204","50187","Directed","1"
"9180204","3246138","Directed","1"
"9180204","1386135","Directed","1"
"9180204","1306410","Directed","1"
"9180204","2286188","Directed","1"
"9180204","4992002","Directed","1"
"9180204","7375738","Directed","1"
"9180204","5398851","Directed","1"
"9180204","13315416","Directed","1"
"9180204","9822531","Directed","1"
"9180204","10129835","Directed","1"
"9180204","1022346","Directed","1"
"9180204","8796007","Directed","1"
"9180204","13499686","Directed","1"
"10139435","10139435","Directed","1"
"10139435","3983956","Directed","1"
"5412321","1596350","Directed","1"
"5412321","9716187","Directed","1"
"5412321","9157672","Directed","1"
"9503961","1133214","Directed","1"
"9503961","2821544","Directed","1"
"9503961","3035081","Directed","1"
"9503961","5422649","Directed","1"
"6642484","906226","Directed","1"
"6642484","451272","Directed","1"
"6642484","9965574","Directed","1"
"6642484","5089122","Directed","1"
"6642484","2585918","Directed","1"
"6642484","13031456","Directed","1"
"6642484","430817","Directed","1"
"6642484","12376184","Directed","1"
"6642484","12376185","Directed","1"
"6642484","12376183","Directed","1"
"6642484","11862067","Directed","1"
"6642484","9441852","Directed","1"
"6642484","12376182","Directed","1"
"6642484","13059570","Directed","1"
"6642484","1913346","Directed","1"
"6642484","11123032","Directed","1"
"6522481","9056499","Directed","1"
"6522481","6258918","Directed","1"
"6522481","12977105","Directed","1"
"6522481","9399356","Directed","1"
"6522481","12384331","Directed","1"
"6522481","12977104","Directed","1"
"6522481","12977106","Directed","1"
"7902114","10406637","Directed","1"
"7902114","3767035","Directed","1"
"7902114","9808682","Directed","1"
"7902114","7902114","Directed","1"
"7902114","6931894","Directed","1"
"7902114","1687944","Directed","1"
"7902114","10406638","Directed","1"
"7902114","5876095","Directed","1"
"7902114","416077","Directed","1"
"7902114","9093961","Directed","1"
"3464907","3000617","Directed","1"
"3464907","8179407","Directed","1"
"6379358","9909800","Directed","1"
"6379358","13475170","Directed","1"
"6379358","11203372","Directed","1"
"6379358","10926671","Directed","1"
"6379358","13230505","Directed","1"
"6379358","7492530","Directed","1"
"11198713","9427099","Directed","1"
"10573823","9274722","Directed","1"
"10573823","12828327","Directed","1"
"10573823","12828328","Directed","1"
"10573823","11227699","Directed","1"
"7050328","7050328","Directed","1"
"7050328","12839594","Directed","1"
"7050328","12314148","Directed","1"
"7050328","12839592","Directed","1"
"7050328","10878777","Directed","1"
"7050328","10878757","Directed","1"
"7050328","10878560","Directed","1"
"7050328","10878776","Directed","1"
"7050328","13040428","Directed","1"
"7050328","13045060","Directed","1"
"7050328","13045061","Directed","1"
"7050328","10885598","Directed","1"
"7050328","1826450","Directed","1"
"7050328","12839593","Directed","1"
"7050328","12314149","Directed","1"
"7050328","12314150","Directed","1"
"7050328","12314147","Directed","1"
"7050328","13045062","Directed","1"
"7552433","2240044","Directed","1"
"7552433","704694","Directed","1"
"7552433","3935977","Directed","1"
"7552433","1572643","Directed","1"
"7552433","2913438","Directed","1"
"7552433","1594666","Directed","1"
"7552433","5376667","Directed","1"
"7552433","8464449","Directed","1"
"7552433","8838353","Directed","1"
"7552433","4373872","Directed","1"
"7552433","797773","Directed","1"
"7552433","5123651","Directed","1"
"7552433","7248423","Directed","1"
"7552433","12888548","Directed","1"
"7552433","10586877","Directed","1"
"7552433","10557891","Directed","1"
"7552433","9253792","Directed","1"
"7552433","10562573","Directed","1"
"2503727","9813394","Directed","1"
"2503727","10987287","Directed","1"
"2503727","6599107","Directed","1"
"2503727","12091357","Directed","2"
"2503727","12644702","Directed","1"
"2503727","12644701","Directed","1"
"2503727","12822581","Directed","2"
"4770887","944834","Directed","1"
"4770887","4105035","Directed","1"
"4770887","4380889","Directed","1"
"4770887","6852371","Directed","1"
"4770887","4482922","Directed","1"
"4770887","1284108","Directed","1"
"4770887","10226502","Directed","1"
"4770887","4563323","Directed","1"
"4770887","11188158","Directed","1"
"4770887","12135612","Directed","1"
"4770887","8971444","Directed","1"
"4770887","1617074","Directed","1"
"4770887","10881552","Directed","1"
"8946754","3883599","Directed","1"
"8946754","1201151","Directed","1"
"8946754","8784315","Directed","1"
"8946754","6501790","Directed","1"
"8946754","348490","Directed","1"
